ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
LZOKWEG5,LZO,KWE,G5,292,CR9,,,,,,,,
LZONNGGS,LZO,NNG,GS,748,E90,,,,,,,,
LZOPEKMU,LZO,PEK,MU,1613,737,319,,,,,,,
LZOPVGMU,LZO,PVG,MU,1599,319,,,,,,,,
LZOSZXCZ,LZO,SZX,CZ,1089,319,,,,,,,,
LZOXIYGS,LZO,XIY,GS,699,E90,,,,,,,,
LZYCTU3U,LZY,CTU,3U,937,319,,,,,,,,
LZYCTUCA,LZY,CTU,CA,937,319,,,,,,,,
LZYCTUTV,LZY,CTU,TV,937,319,,,,,,,,
LZYLXATV,LZY,LXA,TV,332,319,,,,,,,,
MAAAMD6E,MAA,AMD,6E,1375,320,,,,,,,,
MAAAMDSG,MAA,AMD,SG,1375,737,,,,,,,,
MAAAUH9W,MAA,AUH,9W,2966,73H,,,,,,,,
MAAAUHEY,MAA,AUH,EY,2966,321,320,,,,,,,
MAABAHGF,MAA,BAH,GF,3415,321,,,,,,,,
MAABKKTG,MAA,BKK,TG,2227,333,,,,,,,,
MAABKKUU,MAA,BKK,UU,2227,738,,,,,,,,
MAABLR6E,MAA,BLR,6E,268,320,,,,,,,,
MAABLRAI,MAA,BLR,AI,268,320,,,,,,,,
MAABLRSG,MAA,BLR,SG,268,DH8,,,,,,,,
MAABOM6E,MAA,BOM,6E,1033,320,,,,,,,,
MAABOM9W,MAA,BOM,9W,1033,738,73H,,,,,,,
MAABOMAI,MAA,BOM,AI,1033,319,332,320,,,,,,
MAABOMG8,MAA,BOM,G8,1033,320,,,,,,,,
MAABOMIX,MAA,BOM,IX,1033,738,,,,,,,,
MAABOMSG,MAA,BOM,SG,1033,737,,,,,,,,
MAACCJSG,MAA,CCJ,SG,502,DH8,,,,,,,,
MAACCU6E,MAA,CCU,6E,1386,320,,,,,,,,
MAACCUAI,MAA,CCU,AI,1386,319,,,,,,,,
MAACCUSG,MAA,CCU,SG,1386,737,,,,,,,,
MAACJB6E,MAA,CJB,6E,404,320,,,,,,,,
MAACJBSG,MAA,CJB,SG,404,DH8,737,,,,,,,
MAACMBAI,MAA,CMB,AI,647,321,,,,,,,,
MAACMBSG,MAA,CMB,SG,647,DH8,,,,,,,,
MAACMBUL,MAA,CMB,UL,647,332,320,343,,,,,,
MAACOK6E,MAA,COK,6E,518,320,,,,,,,,
MAACOKAI,MAA,COK,AI,518,319,,,,,,,,
MAACOKSG,MAA,COK,SG,518,DH8,737,,,,,,,
MAADACQ2,MAA,DAC,Q2,1617,320,,,,,,,,
MAADEL6E,MAA,DEL,6E,1761,320,,,,,,,,
MAADEL9W,MAA,DEL,9W,1761,738,,,,,,,,
MAADELAI,MAA,DEL,AI,1761,321,320,332,319,,,,,
MAADELSG,MAA,DEL,SG,1761,737,,,,,,,,
MAADMKFD,MAA,DMK,FD,2212,320,,,,,,,,
MAADMMSV,MAA,DMM,SV,3501,333,,,,,,,,
MAADOHQR,MAA,DOH,QR,5342,333,,,,,,,,
MAADXB6E,MAA,DXB,6E,2933,320,,,,,,,,
MAADXBEK,MAA,DXB,EK,2933,332,77W,772,773,,,,,
MAAFRALH,MAA,FRA,LH,7594,343,,,,,,,,
MAAGOI9W,MAA,GOI,9W,733,738,,,,,,,,
MAAGOIAI,MAA,GOI,AI,733,320,,,,,,,,
MAAGOISG,MAA,GOI,SG,733,DH8,,,,,,,,
MAAHKGCX,MAA,HKG,CX,3713,333,,,,,,,,
MAAHRIUL,MAA,HRI,UL,753,320,343,,,,,,,
MAAHYD6E,MAA,HYD,6E,508,320,,,,,,,,
MAAHYDAI,MAA,HYD,AI,508,320,,,,,,,,
MAAHYDSG,MAA,HYD,SG,508,737,DH8,,,,,,,
MAAIXMAI,MAA,IXM,AI,417,319,,,,,,,,
MAAIXMSG,MAA,IXM,SG,417,737,,,,,,,,
MAAIXZ9W,MAA,IXZ,9W,1373,73H,,,,,,,,
MAAIXZAI,MAA,IXZ,AI,1373,321,,,,,,,,
MAAIXZG8,MAA,IXZ,G8,1373,320,,,,,,,,
MAAIXZSG,MAA,IXZ,SG,1373,737,,,,,,,,
MAAJEDSV,MAA,JED,SV,4445,333,,,,,,,,
MAAKULAK,MAA,KUL,AK,2629,320,,,,,,,,
MAAKULIX,MAA,KUL,IX,2629,738,,,,,,,,
MAAKULMH,MAA,KUL,MH,2629,738,,,,,,,,
MAAKWIKU,MAA,KWI,KU,3777,310,,,,,,,,
MAALHRBA,MAA,LHR,BA,8235,777,,,,,,,,
MAAMCTAI,MAA,MCT,AI,2589,319,,,,,,,,
MAAMCTWY,MAA,MCT,WY,2589,738,,,,,,,,
MAAMLEQ2,MAA,MLE,Q2,1220,320,,,,,,,,
MAAMRUMK,MAA,MRU,MK,4456,332,,,,,,,,
MAAPNQ6E,MAA,PNQ,6E,913,320,,,,,,,,
MAAPNQG8,MAA,PNQ,G8,913,320,,,,,,,,
MAAPNQSG,MAA,PNQ,SG,913,737,,,,,,,,
MAARUHSV,MAA,RUH,SV,3749,333,,,,,,,,
MAARUNUU,MAA,RUN,UU,4631,738,,,,,,,,
MAASHJAI,MAA,SHJ,AI,2922,321,,,,,,,,
MAASHJG9,MAA,SHJ,G9,2922,320,,,,,,,,
MAASIN6E,MAA,SIN,6E,2925,320,,,,,,,,
MAASIN9W,MAA,SIN,9W,2925,73H,,,,,,,,
MAASINAI,MAA,SIN,AI,2925,332,,,,,,,,
MAASINGA,MAA,SIN,GA,2925,73H,,,,,,,,
MAASINMI,MAA,SIN,MI,2925,319,320,,,,,,,
MAASINSQ,MAA,SIN,SQ,2925,333,,,,,,,,
MAASINTR,MAA,SIN,TR,2925,320,,,,,,,,
MAATCRSG,MAA,TCR,SG,529,DH8,,,,,,,,
MAATRV6E,MAA,TRV,6E,614,320,,,,,,,,
MAATRVAI,MAA,TRV,AI,614,320,,,,,,,,
MAATRVIX,MAA,TRV,IX,614,738,,,,,,,,
MAATRVSG,MAA,TRV,SG,614,DH8,,,,,,,,
MAATRZIX,MAA,TRZ,IX,294,738,,,,,,,,
MAAVTZ6E,MAA,VTZ,6E,620,320,,,,,,,,
MAAVTZSG,MAA,VTZ,SG,620,DH8,,,,,,,,
MABAUXAD,MAB,AUX,AD,229,AT7,,,,,,,,
MABBELAD,MAB,BEL,AD,450,AT7,,,,,,,,
MABBELG3,MAB,BEL,G3,450,73G,738,,,,,,,
MABBELJJ,MAB,BEL,JJ,450,320,,,,,,,,
MABBSBAD,MAB,BSB,AD,1175,E95,,,,,,,,
MABBSBG3,MAB,BSB,G3,1175,73G,738,,,,,,,
MABBSBJJ,MAB,BSB,JJ,1175,320,,,,,,,,
MABCKSAD,MAB,CKS,AD,127,E95,,,,,,,,
MABIMPS5,MAB,IMP,S5,187,CNC,,,,,,,,
MABOIAS5,MAB,OIA,S5,262,CNC,,,,,,,,
MABRDCS5,MAB,RDC,S5,311,CNC,,,,,,,,
MABTURAD,MAB,TUR,AD,187,AT7,,,,,,,,
MADACCIB,MAD,ACC,IB,3892,319,,,,,,,,
MADACEFR,MAD,ACE,FR,1574,738,,,,,,,,
MADACEUX,MAD,ACE,UX,1574,738,332,,,,,,,
MADAGPUX,MAD,AGP,UX,430,ATR,,,,,,,,
MADAHOFR,MAD,AHO,FR,1001,738,,,,,,,,
MADALGAH,MAD,ALG,AH,723,736,,,,,,,,
MADALGIB,MAD,ALG,IB,723,319,,,,,,,,
MADAMMRJ,MAD,AMM,RJ,3652,319,320,,,,,,,
MADAMSKL,MAD,AMS,KL,1461,737,,,,,,,,
MADAMSMU,MAD,AMS,MU,1461,737,,,,,,,,
MADAMSUX,MAD,AMS,UX,1461,738,,,,,,,,
MADARNSK,MAD,ARN,SK,2601,73H,73W,,,,,,,
MADATHA3,MAD,ATH,A3,2377,320,,,,,,,,
MADATLDL,MAD,ATL,DL,6962,764,,,,,,,,
MADBCNEB,MAD,BCN,EB,483,744,,,,,,,,
MADBCNIB,MAD,BCN,IB,483,319,320,321,,,,,,
MADBCNUX,MAD,BCN,UX,483,332,333,,,,,,,
MADBCNVY,MAD,BCN,VY,483,320,,,,,,,,
MADBGYFR,MAD,BGY,FR,1221,738,,,,,,,,
MADBIOIB,MAD,BIO,IB,319,319,321,320,,,,,,
MADBIOUX,MAD,BIO,UX,319,E90,,,,,,,,
MADBJZUX,MAD,BJZ,UX,330,ATR,,,,,,,,
MADBKKTG,MAD,BKK,TG,10193,777,,,,,,,,
MADBLQFR,MAD,BLQ,FR,1296,738,,,,,,,,
MADBOGAV,MAD,BOG,AV,8031,330,,,,,,,,
MADBOGIB,MAD,BOG,IB,8031,345,346,,,,,,,
MADBOSAA,MAD,BOS,AA,5474,330,,,,,,,,
MADBOSAY,MAD,BOS,AY,5474,333,,,,,,,,
MADBOSIB,MAD,BOS,IB,5474,333,,,,,,,,
MADBRSU2,MAD,BRS,U2,1215,320,319,,,,,,,
MADBRUAM,MAD,BRU,AM,1316,E90,,,,,,,,
MADBRUHU,MAD,BRU,HU,1316,319,,,,,,,,
MADBRUIB,MAD,BRU,IB,1316,321,320,,,,,,,
MADBRUSN,MAD,BRU,SN,1316,320,319,AR1,,,,,,
MADBRUUX,MAD,BRU,UX,1316,E90,,,,,,,,
MADBSLU2,MAD,BSL,U2,1186,319,320,,,,,,,
MADBUDFR,MAD,BUD,FR,1975,738,,,,,,,,
MADBUDW6,MAD,BUD,W6,1975,320,,,,,,,,
MADBVAFR,MAD,BVA,FR,1093,738,,,,,,,,
MADCAGFR,MAD,CAG,FR,1084,738,,,,,,,,
MADCAIMS,MAD,CAI,MS,3350,738,,,,,,,,
MADCCSIB,MAD,CCS,IB,7006,333,,,,,,,,
MADCCSUX,MAD,CCS,UX,7006,332,,,,,,,,
MADCCSV0,MAD,CCS,V0,7006,330,,,,,,,,
MADCDGAF,MAD,CDG,AF,1065,321,320,318,32A,319,,,,
MADCDGU2,MAD,CDG,U2,1065,319,,,,,,,,
MADCDGVY,MAD,CDG,VY,1065,320,,,,,,,,
MADCIAFR,MAD,CIA,FR,1359,738,,,,,,,,
MADCLJW6,MAD,CLJ,W6,2289,320,,,,,,,,
MADCLOAV,MAD,CLO,AV,8303,330,,,,,,,,
MADCMNAT,MAD,CMN,AT,867,738,73G,,,,,,,
MADCMNIB,MAD,CMN,IB,867,320,319,,,,,,,
MADCPHDY,MAD,CPH,DY,2060,73H,,,,,,,,
MADCPHSK,MAD,CPH,SK,2060,320,321,,,,,,,
MADCRLFR,MAD,CRL,FR,1273,738,,,,,,,,
MADCTAFR,MAD,CTA,FR,1642,738,,,,,,,,
MADCUNAM,MAD,CUN,AM,7962,333,,,,,,,,
MADCUNE9,MAD,CUN,E9,7962,333,,,,,,,,
MADCUNEB,MAD,CUN,EB,7962,744,,,,,,,,
MADCUNUX,MAD,CUN,UX,7962,333,,,,,,,,
MADDFWAA,MAD,DFW,AA,7974,777,,,,,,,,
MADDFWAY,MAD,DFW,AY,7974,777,,,,,,,,
MADDFWUS,MAD,DFW,US,7974,777,,,,,,,,
MADDJETU,MAD,DJE,TU,1464,32A,,,,,,,,
MADDKRIB,MAD,DKR,IB,3164,321,319,,,,,,,
MADDKRUX,MAD,DKR,UX,3164,738,,,,,,,,
MADDMEIB,MAD,DME,IB,3437,319,,,,,,,,
MADDMES7,MAD,DME,S7,3437,319,,,,,,,,
MADDOHCX,MAD,DOH,CX,4006,77W,,,,,,,,
MADDOHQR,MAD,DOH,QR,4006,77W,,,,,,,,
MADDOHUS,MAD,DOH,US,4006,77W,772,,,,,,,
MADDUBEI,MAD,DUB,EI,1454,320,,,,,,,,
MADDUBFR,MAD,DUB,FR,1454,738,,,,,,,,
MADDUS4U,MAD,DUS,4U,1441,CRJ,,,,,,,,
MADDUSAB,MAD,DUS,AB,1441,32A,738,321,,,,,,
MADDXBEK,MAD,DXB,EK,5649,77W,,,,,,,,
MADEDIU2,MAD,EDI,U2,1721,319,320,,,,,,,
MADEINHV,MAD,EIN,HV,1400,73W,,,,,,,,
MADEWRUA,MAD,EWR,UA,5790,752,,,,,,,,
MADEZEAR,MAD,EZE,AR,10085,340,,,,,,,,
MADEZEIB,MAD,EZE,IB,10085,346,342,345,,,,,,
MADEZEUX,MAD,EZE,UX,10085,332,,,,,,,,
MADFCOAZ,MAD,FCO,AZ,1330,321,32S,319,320,,,,,
MADFCOIB,MAD,FCO,IB,1330,321,319,,,,,,,
MADFCOUX,MAD,FCO,UX,1330,738,,,,,,,,
MADFLRVY,MAD,FLR,VY,1271,319,,,,,,,,
MADFRALA,MAD,FRA,LA,1422,787,,,,,,,,
MADFRALH,MAD,FRA,LH,1422,321,32A,319,320,,,,,
MADFRAUX,MAD,FRA,UX,1422,E90,,,,,,,,
MADFRAVN,MAD,FRA,VN,1422,738,,,,,,,,
MADFUEFR,MAD,FUE,FR,1634,738,,,,,,,,
MADFUEUX,MAD,FUE,UX,1634,738,,,,,,,,
MADGIGIB,MAD,GIG,IB,8146,342,333,345,346,,,,,
MADGRUCA,MAD,GRU,CA,8378,330,,,,,,,,
MADGRUIB,MAD,GRU,IB,8378,345,342,346,,,,,,
MADGRUJJ,MAD,GRU,JJ,8378,330,,,,,,,,
MADGRUUX,MAD,GRU,UX,8378,332,,,,,,,,
MADGUAIB,MAD,GUA,IB,8709,342,,,,,,,,
MADGVAIB,MAD,GVA,IB,1010,319,320,,,,,,,
MADGVALX,MAD,GVA,LX,1010,320,319,,,,,,,
MADGVAU2,MAD,GVA,U2,1010,319,320,,,,,,,
MADGYELA,MAD,GYE,LA,9014,320,,,,,,,,
MADHAM4U,MAD,HAM,4U,1781,CRJ,,,,,,,,
MADHAVCU,MAD,HAV,CU,7462,IL9,,,,,,,,
MADHAVUX,MAD,HAV,UX,7462,332,333,,,,,,,
MADHELAY,MAD,HEL,AY,2947,321,,,,,,,,
MADIBZFR,MAD,IBZ,FR,458,738,,,,,,,,
MADIBZUX,MAD,IBZ,UX,458,E90,738,,,,,,,
MADIBZVY,MAD,IBZ,VY,458,320,,,,,,,,
MADICNKE,MAD,ICN,KE,9965,332,744,,,,,,,
MADISTTK,MAD,IST,TK,2713,332,738,739,321,,,,,
MADJEDSV,MAD,JED,SV,4516,320,,,,,,,,
MADJEDUX,MAD,JED,UX,4516,320,,,,,,,,
MADJFKAA,MAD,JFK,AA,5762,757,330,340,,,,,,
MADJFKAY,MAD,JFK,AY,5762,757,333,346,,,,,,
MADJFKDL,MAD,JFK,DL,5762,764,,,,,,,,
MADJFKIB,MAD,JFK,IB,5762,333,346,,,,,,,
MADJFKUS,MAD,JFK,US,5762,757,,,,,,,,
MADJFKUX,MAD,JFK,UX,5762,332,,,,,,,,
MADKBPPS,MAD,KBP,PS,2873,738,73G,,,,,,,
MADKRKFR,MAD,KRK,FR,2103,738,,,,,,,,
MADLADIB,MAD,LAD,IB,5750,333,,,,,,,,
MADLAXAY,MAD,LAX,AY,9387,346,343,,,,,,,
MADLAXIB,MAD,LAX,IB,9387,346,342,,,,,,,
MADLCGIB,MAD,LCG,IB,508,319,320,321,,,,,,
MADLCGUX,MAD,LCG,UX,508,E90,,,,,,,,
MADLEIUX,MAD,LEI,UX,416,ATR,,,,,,,,
MADLGWU2,MAD,LGW,U2,1215,320,319,,,,,,,
MADLGWUX,MAD,LGW,UX,1215,738,,,,,,,,
MADLHRBA,MAD,LHR,BA,1246,767,320,319,321,,,,,
MADLHRIB,MAD,LHR,IB,1246,321,320,345,333,342,,,,
MADLIMIB,MAD,LIM,IB,9526,345,346,342,,,,,,
MADLIMUX,MAD,LIM,UX,9526,332,,,,,,,,
MADLINIB,MAD,LIN,IB,1180,321,320,,,,,,,
MADLISIB,MAD,LIS,IB,513,321,320,319,,,,,,
MADLISTP,MAD,LIS,TP,513,100,ER4,319,320,,,,,
MADLISU2,MAD,LIS,U2,513,319,,,,,,,,
MADLISUX,MAD,LIS,UX,513,ER4,,,,,,,,
MADLOSIB,MAD,LOS,IB,3831,319,,,,,,,,
MADLPAFR,MAD,LPA,FR,1765,738,,,,,,,,
MADLPAIB,MAD,LPA,IB,1765,321,319,,,,,,,
MADLPAOK,MAD,LPA,OK,1765,738,,,,,,,,
MADLPAUX,MAD,LPA,UX,1765,332,738,333,,,,,,
MADLPLU2,MAD,LPL,U2,1431,320,319,,,,,,,
MADLRMUX,MAD,LRM,UX,6624,333,,,,,,,,
MADLTNU2,MAD,LTN,U2,1291,319,320,,,,,,,
MADLUXLG,MAD,LUX,LG,1272,ER4,,,,,,,,
MADLYSU2,MAD,LYS,U2,912,319,,,,,,,,
MADMANFR,MAD,MAN,FR,1436,738,,,,,,,,
MADMDEAV,MAD,MDE,AV,8032,330,,,,,,,,
MADMEXAM,MAD,MEX,AM,9067,777,787,762,,,,,,
MADMEXIB,MAD,MEX,IB,9067,345,346,,,,,,,
MADMEXUX,MAD,MEX,UX,9067,777,,,,,,,,
MADMIAAA,MAD,MIA,AA,7107,763,330,340,,,,,,
MADMIAAY,MAD,MIA,AY,7107,763,333,346,,,,,,
MADMIAIB,MAD,MIA,IB,7107,333,346,,,,,,,
MADMIAUS,MAD,MIA,US,7107,763,,,,,,,,
MADMLAFR,MAD,MLA,FR,1655,738,,,,,,,,
MADMRSFR,MAD,MRS,FR,797,738,,,,,,,,
MADMUCIB,MAD,MUC,IB,1497,319,320,321,,,,,,
MADMUCLH,MAD,MUC,LH,1497,321,320,319,,,,,,
MADMUCUX,MAD,MUC,UX,1497,E90,,,,,,,,
MADMVDUX,MAD,MVD,UX,9947,332,,,,,,,,
MADMXPIB,MAD,MXP,IB,1150,321,320,,,,,,,
MADMXPU2,MAD,MXP,U2,1150,319,,,,,,,,
MADMXPUX,MAD,MXP,UX,1150,738,,,,,,,,
MADOPOFR,MAD,OPO,FR,439,738,,,,,,,,
MADOPOTG,MAD,OPO,TG,439,ER4,,,,,,,,
MADORDAA,MAD,ORD,AA,6746,330,,,,,,,,
MADORDAY,MAD,ORD,AY,6746,333,,,,,,,,
MADORDIB,MAD,ORD,IB,6746,333,,,,,,,,
MADORNIB,MAD,ORN,IB,597,319,,,,,,,,
MADORYIB,MAD,ORY,IB,1030,320,321,319,,,,,,
MADORYUX,MAD,ORY,UX,1030,738,E90,,,,,,,
MADOTPRO,MAD,OTP,RO,2458,73H,,,,,,,,
MADOTPW6,MAD,OTP,W6,2458,320,,,,,,,,
MADOVDIB,MAD,OVD,IB,400,319,320,,,,,,,
MADOVDUX,MAD,OVD,UX,400,ATR,,,,,,,,
MADPEKCA,MAD,PEK,CA,9205,330,,,,,,,,
MADPEKJJ,MAD,PEK,JJ,9205,330,,,,,,,,
MADPHLAA,MAD,PHL,AA,5911,333,,,,,,,,
MADPHLUS,MAD,PHL,US,5911,333,,,,,,,,
MADPMIFR,MAD,PMI,FR,546,738,,,,,,,,
MADPMIUX,MAD,PMI,UX,546,738,E90,,,,,,,
MADPMOFR,MAD,PMO,FR,1453,738,,,,,,,,
MADPRGIB,MAD,PRG,IB,1750,321,320,,,,,,,
MADPRGOK,MAD,PRG,OK,1750,319,321,,,,,,,
MADPRGQS,MAD,PRG,QS,1750,320,,,,,,,,
MADPRGUX,MAD,PRG,UX,1750,32S,,,,,,,,
MADPSAFR,MAD,PSA,FR,1204,738,,,,,,,,
MADPTYIB,MAD,PTY,IB,8157,346,342,333,,,,,,
MADPUJE9,MAD,PUJ,E9,6570,333,,,,,,,,
MADPUJEB,MAD,PUJ,EB,6570,744,,,,,,,,
MADPUJUX,MAD,PUJ,UX,6570,333,,,,,,,,
MADRAKAT,MAD,RAK,AT,1064,738,,,,,,,,
MADRAKFR,MAD,RAK,FR,1064,738,,,,,,,,
MADRBAFR,MAD,RBA,FR,768,738,,,,,,,,
MADRTMHV,MAD,RTM,HV,1416,73H,73W,,,,,,,
MADRYGFR,MAD,RYG,FR,2328,738,,,,,,,,
MADSAWPC,MAD,SAW,PC,2756,738,,,,,,,,
MADSCLIB,MAD,SCL,IB,10718,346,345,342,,,,,,
MADSCLLA,MAD,SCL,LA,10718,787,,,,,,,,
MADSCQFR,MAD,SCQ,FR,485,738,,,,,,,,
MADSCUCU,MAD,SCU,CU,7109,IL9,,,,,,,,
MADSDQUX,MAD,SDQ,UX,6690,332,,,,,,,,
MADSDRIB,MAD,SDR,IB,329,319,,,,,,,,
MADSJOIB,MAD,SJO,IB,8500,345,346,,,,,,,
MADSOFFB,MAD,SOF,FB,2247,319,320,E90,,,,,,
MADSOFW6,MAD,SOF,W6,2247,320,,,,,,,,
MADSSAUX,MAD,SSA,UX,6932,332,,,,,,,,
MADSSGIB,MAD,SSG,IB,4264,319,,,,,,,,
MADSTNFR,MAD,STN,FR,1302,738,,,,,,,,
MADSVOSU,MAD,SVO,SU,3420,321,320,,,,,,,
MADSXFU2,MAD,SXF,U2,1853,320,319,,,,,,,
MADTFNFR,MAD,TFN,FR,1771,738,,,,,,,,
MADTFNOK,MAD,TFN,OK,1771,738,,,,,,,,
MADTFNUX,MAD,TFN,UX,1771,332,738,,,,,,,
MADTFSFR,MAD,TFS,FR,1823,738,,,,,,,,
MADTIPLN,MAD,TIP,LN,1723,320,,,,,,,,
MADTLVIB,MAD,TLV,IB,3544,319,,,,,,,,
MADTLVLY,MAD,TLV,LY,3544,739,738,,,,,,,
MADTNGAT,MAD,TNG,AT,566,AT7,,,,,,,,
MADTNGFR,MAD,TNG,FR,566,738,,,,,,,,
MADTSRW6,MAD,TSR,W6,2096,320,,,,,,,,
MADTUNTU,MAD,TUN,TU,1262,32A,320,,,,,,,
MADTXLAB,MAD,TXL,AB,1854,738,320,,,,,,,
MADTXLIB,MAD,TXL,IB,1854,738,,,,,,,,
MADUIOIB,MAD,UIO,IB,8737,342,345,346,340,,,,,
MADVCEIB,MAD,VCE,IB,1407,321,319,320,,,,,,
MADVGOUX,MAD,VGO,UX,466,E90,,,,,,,,
MADVIEAB,MAD,VIE,AB,1806,320,321,,,,,,,
MADVIEHG,MAD,VIE,HG,1806,320,,,,,,,,
MADVIEIB,MAD,VIE,IB,1806,320,321,319,,,,,,
MADVKOUN,MAD,VKO,UN,3402,738,73G,,,,,,,
MADVVIOB,MAD,VVI,OB,8917,762,,,,,,,,
MADVVIUX,MAD,VVI,UX,8917,332,,,,,,,,
MADWAWLO,MAD,WAW,LO,2271,734,E95,,,,,,,
MADZRHIB,MAD,ZRH,IB,1240,319,,,,,,,,
MADZRHLX,MAD,ZRH,LX,1240,320,32A,,,,,,,
MAFDALWN,MAF,DAL,WN,512,73W,735,,,,,,,
MAFDFWUS,MAF,DFW,US,496,ERD,ER4,,,,,,,
MAFHOUWN,MAF,HOU,WN,709,735,73W,,,,,,,
MAFLASWN,MAF,LAS,WN,1278,735,73W,,,,,,,
MAGGKACG,MAG,GKA,CG,107,DH8,,,,,,,,
MAGHGUCG,MAG,HGU,CG,179,DH8,,,,,,,,
MAGLAECG,MAG,LAE,CG,184,DH8,,,,,,,,
MAGMASPX,MAG,MAS,PX,394,100,,,,,,,,
MAGPOMPX,MAG,POM,PX,497,DH4,100,,,,,,,
MAGVAIPX,MAG,VAI,PX,571,DH4,,,,,,,,
MAGWWKCG,MAG,WWK,CG,296,DH8,,,,,,,,
MAGWWKPX,MAG,WWK,PX,296,100,DH4,,,,,,,
MAHBCNFR,MAH,BCN,FR,241,738,,,,,,,,
MAHBCNVY,MAH,BCN,VY,241,320,,,,,,,,
MAHBHXZB,MAH,BHX,ZB,1472,321,,,,,,,,
MAHBRUHQ,MAH,BRU,HQ,1228,319,,,,,,,,
MAHCGNAB,MAH,CGN,AB,1244,738,,,,,,,,
MAHDUSAB,MAH,DUS,AB,1286,738,,,,,,,,
MAHEDILS,MAH,EDI,LS,1873,733,,,,,,,,
MAHEMAFR,MAH,EMA,FR,1502,738,,,,,,,,
MAHEMALS,MAH,EMA,LS,1502,733,,,,,,,,
MAHEMATO,MAH,EMA,TO,1502,73H,,,,,,,,
MAHFRAX3,MAH,FRA,X3,1181,73H,,,,,,,,
MAHGROHQ,MAH,GRO,HQ,258,320,,,,,,,,
MAHHAJX3,MAH,HAJ,X3,1462,73H,,,,,,,,
MAHHAMX3,MAH,HAM,X3,1591,73H,,,,,,,,
MAHLBALS,MAH,LBA,LS,1619,733,,,,,,,,
MAHLBAZB,MAH,LBA,ZB,1619,320,,,,,,,,
MAHLGWTO,MAH,LGW,TO,1300,73H,,,,,,,,
MAHLGWU2,MAH,LGW,U2,1300,319,320,,,,,,,
MAHLGWZB,MAH,LGW,ZB,1300,321,,,,,,,,
MAHLTNZB,MAH,LTN,ZB,1381,321,,,,,,,,
MAHMANLS,MAH,MAN,LS,1578,733,,,,,,,,
MAHMANTO,MAH,MAN,TO,1578,73H,,,,,,,,
MAHMANZB,MAH,MAN,ZB,1578,321,,,,,,,,
MAHMUCAB,MAH,MUC,AB,1120,738,,,,,,,,
MAHNCLLS,MAH,NCL,LS,1743,733,,,,,,,,
MAHPMIAB,MAH,PMI,AB,131,320,319,,,,,,,
MAHSTRX3,MAH,STR,X3,1059,73H,,,,,,,,
MAHTXLAB,MAH,TXL,AB,1572,738,,,,,,,,
MAHVLCFR,MAH,VLC,FR,404,738,,,,,,,,
MAJHNLUA,MAJ,HNL,UA,3668,738,,,,,,,,
MAJINUON,MAJ,INU,ON,974,733,,,,,,,,
MAJKWAUA,MAJ,KWA,UA,431,738,,,,,,,,
MAJTRWON,MAJ,TRW,ON,665,733,,,,,,,,
MAMMEXVW,MAM,MEX,VW,722,ATR,CRJ,,,,,,,
MANABZBE,MAN,ABZ,BE,428,E75,DH4,,,,,,,
MANABZBM,MAN,ABZ,BM,428,ER4,,,,,,,,
MANACEFR,MAN,ACE,FR,2867,738,,,,,,,,
MANACELS,MAN,ACE,LS,2867,752,75W,73H,,,,,,
MANACETC,MAN,ACE,TC,2867,753,,,,,,,,
MANACETO,MAN,ACE,TO,2867,73H,,,,,,,,
MANACEZB,MAN,ACE,ZB,2867,321,320,,,,,,,
MANADBTO,MAN,ADB,TO,2797,75W,,,,,,,,
MANAGATO,MAN,AGA,TO,2625,73H,,,,,,,,
MANAGAZB,MAN,AGA,ZB,2625,320,,,,,,,,
MANAGPFR,MAN,AGP,FR,1863,738,,,,,,,,
MANAGPLS,MAN,AGP,LS,1863,752,75W,733,,,,,,
MANAGPTO,MAN,AGP,TO,1863,75W,73H,,,,,,,
MANAGPU2,MAN,AGP,U2,1863,319,320,,,,,,,
MANAGPZB,MAN,AGP,ZB,1863,321,320,,,,,,,
MANALCFR,MAN,ALC,FR,1681,738,,,,,,,,
MANALCLS,MAN,ALC,LS,1681,75W,733,73H,,,,,,
MANALCTO,MAN,ALC,TO,1681,73H,75W,76W,,,,,,
MANALCU2,MAN,ALC,U2,1681,319,320,,,,,,,
MANALCZB,MAN,ALC,ZB,1681,321,320,,,,,,,
MANAMSKL,MAN,AMS,KL,487,737,EMJ,F70,,,,,,
MANAMSU2,MAN,AMS,U2,487,320,319,,,,,,,
MANARNDY,MAN,ARN,DY,1415,73H,,,,,,,,
MANARNSK,MAN,ARN,SK,1415,736,717,73H,73W,,,,,
MANATHA3,MAN,ATH,A3,2637,320,,,,,,,,
MANATHU2,MAN,ATH,U2,2637,320,,,,,,,,
MANATLDL,MAN,ATL,DL,6581,76W,,,,,,,,
MANAUHEY,MAN,AUH,EY,5678,332,77W,,,,,,,
MANAYTTC,MAN,AYT,TC,3130,321,,,,,,,,
